"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP","GameDate","Seconds.Played","playoff_ind"
"201211140PHI","DET","Khris Middleton","middlkh01",1.31666666666667,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-1,1,1,"2012-11-14",79,0
"201211140PHI","DET","Kim English","engliki01",1.31666666666667,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-1,1,1,"2012-11-14",79,0
"201211140PHI","PHI","Jrue Holiday","holidjr01",32.7666666666667,4,13,0.308,0,0,NA,4,9,0.444,0,6,6,7,3,0,1,2,12,-13,1,1,"2012-11-14",1966,0
"201211140PHI","PHI","Thaddeus Young","youngth01",28.4166666666667,2,11,0.182,0,0,NA,0,0,NA,2,6,8,0,1,0,1,3,4,-9,1,1,"2012-11-14",1705,0
"201211140PHI","PHI","Jason Richardson","richaja01",26.0666666666667,3,12,0.25,3,6,0.5,0,0,NA,1,0,1,1,1,1,0,1,9,-7,1,1,"2012-11-14",1564,0
"201211140PHI","PHI","Evan Turner","turneev01",23.2666666666667,1,6,0.167,0,0,NA,1,2,0.5,0,3,3,2,1,0,0,2,3,-10,1,1,"2012-11-14",1396,0
"201211140PHI","PHI","Kwame Brown","brownkw01",12.4,1,2,0.5,0,0,NA,1,2,0.5,0,1,1,0,1,0,0,2,3,-1,1,1,"2012-11-14",744,0
"201211140PHI","PHI","Lavoy Allen","allenla01",26.3333333333333,6,10,0.6,0,0,NA,2,2,1,4,2,6,0,1,1,0,6,14,-20,1,1,"2012-11-14",1580,0
"201211140PHI","PHI","Nick Young","youngni01",23.85,2,9,0.222,0,3,0,5,6,0.833,0,3,3,2,1,1,0,1,9,-5,1,1,"2012-11-14",1431,0
"201211140PHI","PHI","Dorell Wright","wrighdo01",19.8,1,5,0.2,1,3,0.333,3,3,1,1,3,4,0,0,0,0,2,6,-15,1,1,"2012-11-14",1188,0
"201211140PHI","PHI","Royal Ivey","iveyro01",15.5,3,7,0.429,1,3,0.333,0,0,NA,0,1,1,0,1,0,0,1,7,-10,1,1,"2012-11-14",930,0
"201211140PHI","PHI","Spencer Hawes","hawessp01",15.4166666666667,1,5,0.2,0,1,0,3,4,0.75,1,1,2,1,0,0,1,1,5,-11,1,1,"2012-11-14",925,0
"201211140PHI","PHI","Arnett Moultrie","moultar01",6.56666666666667,0,1,0,0,0,NA,2,4,0.5,2,0,2,0,0,0,0,0,2,4,1,1,"2012-11-14",394,0
"201211140PHI","PHI","Damien Wilkins","wilkida02",6.3,0,1,0,0,0,NA,0,0,NA,0,1,1,1,0,1,0,0,0,4,1,1,"2012-11-14",378,0
"201211140PHI","PHI","Maalik Wayns","waynsma01",3.31666666666667,1,2,0.5,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,2,3,1,1,"2012-11-14",199,0
"201211140PHO","CHI","Luol Deng","denglu01",45.55,8,14,0.571,2,4,0.5,3,3,1,2,3,5,2,0,1,2,1,21,-1,1,1,"2012-11-14",2733,0
"201211140PHO","CHI","Joakim Noah","noahjo01",42.4833333333333,9,19,0.474,0,0,NA,3,6,0.5,6,6,12,5,1,2,4,4,21,11,1,1,"2012-11-14",2549,0
"201211140PHO","CHI","Carlos Boozer","boozeca01",39.5833333333333,11,20,0.55,0,0,NA,6,6,1,4,10,14,3,1,0,1,3,28,11,1,1,"2012-11-14",2375,0
"201211140PHO","CHI","Richard Hamilton","hamilri01",36.95,5,11,0.455,1,2,0.5,4,6,0.667,1,1,2,5,0,0,1,2,15,17,1,1,"2012-11-14",2217,0
"201211140PHO","CHI","Kirk Hinrich","hinriki01",27.2333333333333,1,3,0.333,0,1,0,1,2,0.5,1,4,5,7,2,0,4,5,3,4,1,1,"2012-11-14",1634,0
"201211140PHO","CHI","Nate Robinson","robinna01",25.7666666666667,4,9,0.444,2,3,0.667,1,2,0.5,0,1,1,4,1,0,1,2,11,3,1,1,"2012-11-14",1546,0
"201211140PHO","CHI","Taj Gibson","gibsota01",16.6,2,3,0.667,0,0,NA,0,0,NA,1,1,2,0,0,2,1,3,4,-12,1,1,"2012-11-14",996,0
"201211140PHO","CHI","Marco Belinelli","belinma01",15.0333333333333,1,4,0.25,1,2,0.5,0,0,NA,0,2,2,0,0,0,1,0,3,-9,1,1,"2012-11-14",902,0
"201211140PHO","CHI","Jimmy Butler","butleji01",8.6,3,3,1,0,0,NA,0,0,NA,0,1,1,0,2,0,0,0,6,3,1,1,"2012-11-14",516,0
"201211140PHO","CHI","Nazr Mohammed","mohamna01",7.18333333333333,0,2,0,0,0,NA,0,0,NA,0,2,2,0,0,0,0,1,0,3,1,1,"2012-11-14",431,0
"201211140PHO","CHI","Marquis Teague","teaguma01",0.0333333333333333,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,"2012-11-14",2,0
"201211140PHO","PHO","Luis Scola","scolalu01",42.5,12,22,0.545,0,0,NA,0,0,NA,3,11,14,2,0,1,3,6,24,8,1,1,"2012-11-14",2550,0
"201211140PHO","PHO","Marcin Gortat","gortama01",37.1,4,8,0.5,0,0,NA,3,3,1,2,6,8,0,0,1,0,1,11,-22,1,1,"2012-11-14",2226,0
"201211140PHO","PHO","Goran Dragic","dragigo01",31,5,10,0.5,0,3,0,2,2,1,1,1,2,5,3,0,4,5,12,-20,1,1,"2012-11-14",1860,0
"201211140PHO","PHO","Michael Beasley","beaslmi01",28.45,4,15,0.267,0,2,0,4,5,0.8,1,3,4,3,1,1,4,3,12,-20,1,1,"2012-11-14",1707,0
"201211140PHO","PHO","Jared Dudley","dudleja01",22.2166666666667,2,5,0.4,1,2,0.5,0,0,NA,0,1,1,0,0,0,0,0,5,-7,1,1,"2012-11-14",1333,0
"201211140PHO","PHO","P.J. Tucker","tuckepj01",28.75,3,5,0.6,0,0,NA,0,0,NA,7,1,8,3,1,1,1,2,6,8,1,1,"2012-11-14",1725,0
"201211140PHO","PHO","Shannon Brown","brownsh01",27.7166666666667,4,15,0.267,0,3,0,3,3,1,0,2,2,2,0,1,0,3,11,3,1,1,"2012-11-14",1663,0
"201211140PHO","PHO","Sebastian Telfair","telfase01",25.35,5,13,0.385,4,8,0.5,3,3,1,1,1,2,4,0,1,0,3,17,13,1,1,"2012-11-14",1521,0
"201211140PHO","PHO","Markieff Morris","morrima02",21.9166666666667,3,12,0.25,1,3,0.333,1,1,1,5,5,10,0,1,0,0,4,8,7,1,1,"2012-11-14",1315,0
"201211150BRK","BOS","Paul Pierce","piercpa01",34.2,8,12,0.667,2,2,1,4,6,0.667,0,7,7,4,2,0,2,5,22,2,1,1,"2012-11-15",2052,0
"201211150BRK","BOS","Leandro Barbosa","barbole01",30.4166666666667,5,11,0.455,1,4,0.25,6,6,1,0,2,2,2,2,0,0,4,17,-8,1,1,"2012-11-15",1825,0
"201211150BRK","BOS","Brandon Bass","bassbr01",30.3166666666667,4,14,0.286,0,0,NA,0,1,0,2,3,5,0,0,0,1,1,8,-23,1,1,"2012-11-15",1819,0
"201211150BRK","BOS","Kevin Garnett","garneke01",29.8833333333333,6,12,0.5,0,0,NA,2,2,1,1,6,7,0,0,1,2,1,14,-12,1,1,"2012-11-15",1793,0
"201211150BRK","BOS","Jason Terry","terryja01",28.2,3,7,0.429,2,4,0.5,2,4,0.5,2,2,4,6,1,0,1,0,10,3,1,1,"2012-11-15",1692,0
"201211150BRK","BOS","Courtney Lee","leeco01",33.4666666666667,4,8,0.5,1,2,0.5,4,4,1,3,6,9,3,3,0,1,3,13,-3,1,1,"2012-11-15",2008,0
"201211150BRK","BOS","Jeff Green","greenje02",25.05,2,6,0.333,1,1,1,0,0,NA,1,5,6,1,0,0,4,3,5,1,1,1,"2012-11-15",1503,0
"201211150BRK","BOS","Chris Wilcox","wilcoch01",12.5333333333333,2,2,1,0,0,NA,2,2,1,2,1,3,1,0,2,2,3,6,16,1,1,"2012-11-15",752,0
"201211150BRK","BOS","Jason Collins","collija04",8.3,1,2,0.5,0,0,NA,0,0,NA,1,0,1,0,0,0,0,2,2,-1,1,1,"2012-11-15",498,0
"201211150BRK","BOS","Jared Sullinger","sullija01",7.65,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,0,1,1,"2012-11-15",459,0
"201211150BRK","BRK","Deron Williams","willide01",38.0333333333333,6,17,0.353,3,6,0.5,9,9,1,1,2,3,8,1,1,4,1,24,15,1,1,"2012-11-15",2282,0
"201211150BRK","BRK","Brook Lopez","lopezbr01",35.2,11,14,0.786,0,0,NA,2,5,0.4,4,2,6,0,0,4,0,0,24,21,1,1,"2012-11-15",2112,0
"201211150BRK","BRK","Joe Johnson","johnsjo02",34.5666666666667,6,19,0.316,2,7,0.286,5,6,0.833,3,5,8,4,2,0,1,1,19,11,1,1,"2012-11-15",2074,0
"201211150BRK","BRK","Kris Humphries","humphkr01",26.5666666666667,3,8,0.375,0,0,NA,4,4,1,3,10,13,1,0,1,0,3,10,18,1,1,"2012-11-15",1594,0
"201211150BRK","BRK","Keith Bogans","boganke01",17.7,2,3,0.667,1,2,0.5,0,0,NA,0,1,1,1,0,0,2,3,5,9,1,1,"2012-11-15",1062,0
"201211150BRK","BRK","Reggie Evans","evansre01",21.5166666666667,1,2,0.5,0,0,NA,1,2,0.5,2,7,9,0,1,0,1,4,3,-17,1,1,"2012-11-15",1291,0
"201211150BRK","BRK","Jerry Stackhouse","stackje01",20.55,1,3,0.333,1,3,0.333,0,0,NA,0,1,1,2,1,0,0,1,3,6,1,1,"2012-11-15",1233,0
"201211150BRK","BRK","C.J. Watson","watsocj01",20,2,8,0.25,1,4,0.25,0,0,NA,1,0,1,2,2,0,2,2,5,-18,1,1,"2012-11-15",1200,0
"201211150BRK","BRK","Andray Blatche","blatcan01",12.2833333333333,3,9,0.333,0,0,NA,1,1,1,4,1,5,1,0,1,1,2,7,-11,1,1,"2012-11-15",737,0
"201211150BRK","BRK","Josh Childress","childjo01",8.05,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-10,1,1,"2012-11-15",483,0
"201211150BRK","BRK","MarShon Brooks","brookma01",5.55,1,2,0.5,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,"2012-11-15",333,0
"201211150DEN","MIA","LeBron James","jamesle01",41.95,11,23,0.478,0,1,0,5,6,0.833,1,6,7,12,1,3,4,0,27,9,1,1,"2012-11-15",2517,0
"201211150DEN","MIA","Chris Bosh","boshch01",35.6833333333333,5,10,0.5,0,1,0,4,4,1,1,2,3,0,0,1,2,3,14,10,1,1,"2012-11-15",2141,0
"201211150DEN","MIA","Shane Battier","battish01",32.5,6,7,0.857,6,7,0.857,0,0,NA,0,3,3,2,1,2,2,3,18,3,1,1,"2012-11-15",1950,0
"201211150DEN","MIA","Mike Miller","millemi01",23.75,4,9,0.444,4,8,0.5,0,0,NA,1,4,5,1,0,0,0,1,12,5,1,1,"2012-11-15",1425,0
"201211150DEN","MIA","Mario Chalmers","chalmma01",7.21666666666667,0,1,0,0,1,0,0,0,NA,0,0,0,3,1,0,0,1,0,6,1,1,"2012-11-15",433,0
"201211150DEN","MIA","Norris Cole","coleno01",38.6833333333333,3,12,0.25,1,2,0.5,0,0,NA,0,1,1,3,1,1,3,1,7,5,1,1,"2012-11-15",2321,0
"201211150DEN","MIA","Ray Allen","allenra02",25.9666666666667,2,8,0.25,1,4,0.25,4,6,0.667,1,2,3,3,1,0,0,1,9,-3,1,1,"2012-11-15",1558,0
"201211150DEN","MIA","Udonis Haslem","hasleud01",17.6833333333333,4,4,1,0,0,NA,0,0,NA,1,3,4,0,0,0,0,2,8,-8,1,1,"2012-11-15",1061,0
"201211150DEN","MIA","Rashard Lewis","lewisra02",11.7166666666667,1,3,0.333,1,3,0.333,0,0,NA,0,2,2,0,0,0,0,1,3,2,1,1,"2012-11-15",703,0
"201211150DEN","MIA","Joel Anthony","anthojo01",4.85,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,2,0,1,0,-4,1,1,"2012-11-15",291,0
"201211150DEN","DEN","Andre Iguodala","iguodan01",36.4666666666667,4,10,0.4,0,1,0,2,2,1,1,5,6,3,0,1,3,3,10,-11,1,1,"2012-11-15",2188,0
"201211150DEN","DEN","Kenneth Faried","farieke01",36.35,5,16,0.313,0,0,NA,6,10,0.6,11,9,20,0,2,1,3,1,16,-8,1,1,"2012-11-15",2181,0
"201211150DEN","DEN","Ty Lawson","lawsoty01",36.2666666666667,0,7,0,0,3,0,0,0,NA,1,0,1,8,2,0,2,2,0,-11,1,1,"2012-11-15",2176,0
"201211150DEN","DEN","Danilo Gallinari","gallida01",30.8166666666667,5,12,0.417,1,4,0.25,2,4,0.5,0,2,2,1,0,0,1,4,13,-9,1,1,"2012-11-15",1849,0
"201211150DEN","DEN","Kosta Koufos","koufoko01",13.65,2,3,0.667,0,0,NA,0,0,NA,2,1,3,0,0,1,0,2,4,-10,1,1,"2012-11-15",819,0
"201211150DEN","DEN","Andre Miller","millean02",25.95,7,9,0.778,2,2,1,3,3,1,3,2,5,7,1,0,2,3,19,6,1,1,"2012-11-15",1557,0
"201211150DEN","DEN","JaVale McGee","mcgeeja01",21.2166666666667,9,12,0.75,0,0,NA,0,0,NA,3,3,6,0,0,4,1,2,18,14,1,1,"2012-11-15",1273,0
"201211150DEN","DEN","Jordan Hamilton","hamiljo02",20.5833333333333,4,11,0.364,3,7,0.429,0,0,NA,0,3,3,0,1,0,1,1,11,-2,1,1,"2012-11-15",1235,0
"201211150DEN","DEN","Corey Brewer","breweco01",18.7,1,8,0.125,0,3,0,0,0,NA,0,2,2,0,0,0,0,2,2,6,1,1,"2012-11-15",1122,0
"201211150SAS","NYK","Carmelo Anthony","anthoca01",40.5166666666667,3,12,0.25,0,2,0,3,4,0.75,5,7,12,3,0,0,2,3,9,-2,1,1,"2012-11-15",2431,0
"201211150SAS","NYK","Raymond Felton","feltora01",34.8333333333333,10,20,0.5,2,4,0.5,3,5,0.6,1,2,3,7,0,0,2,2,25,1,1,1,"2012-11-15",2090,0
"201211150SAS","NYK","Jason Kidd","kiddja01",33.8333333333333,5,9,0.556,4,7,0.571,0,0,NA,0,1,1,2,2,3,2,2,14,2,1,1,"2012-11-15",2030,0
"201211150SAS","NYK","Tyson Chandler","chandty01",33.1,4,8,0.5,0,0,NA,5,7,0.714,3,9,12,0,0,1,1,4,13,8,1,1,"2012-11-15",1986,0
"201211150SAS","NYK","Ronnie Brewer","brewero02",18.4166666666667,4,8,0.5,1,3,0.333,0,2,0,1,2,3,1,1,0,0,0,9,6,1,1,"2012-11-15",1105,0
"201211150SAS","NYK","J.R. Smith","smithjr01",37.0833333333333,6,13,0.462,1,1,1,4,5,0.8,0,5,5,2,1,1,0,3,17,6,1,1,"2012-11-15",2225,0
"201211150SAS","NYK","Steve Novak","novakst01",20.65,2,6,0.333,1,5,0.2,0,0,NA,0,1,1,0,0,0,0,2,5,-1,1,1,"2012-11-15",1239,0
"201211150SAS","NYK","Rasheed Wallace","wallara01",14.9,4,8,0.5,2,3,0.667,0,0,NA,0,3,3,0,1,1,0,2,10,-4,1,1,"2012-11-15",894,0
"201211150SAS","NYK","Pablo Prigioni","prigipa01",6.66666666666667,1,2,0.5,0,1,0,0,0,NA,0,1,1,2,1,0,0,1,2,4,1,1,"2012-11-15",400,0
"201211150SAS","SAS","Tony Parker","parketo01",36.0333333333333,7,20,0.35,0,1,0,5,7,0.714,0,6,6,12,0,1,0,5,19,1,1,1,"2012-11-15",2162,0
"201211150SAS","SAS","Kawhi Leonard","leonaka01",33.4,6,12,0.5,3,7,0.429,1,1,1,5,4,9,0,2,0,1,2,16,-11,1,1,"2012-11-15",2004,0
"201211150SAS","SAS","Tim Duncan","duncati01",31.1333333333333,6,10,0.6,0,1,0,2,4,0.5,4,10,14,2,0,3,1,0,14,7,1,1,"2012-11-15",1868,0
"201211150SAS","SAS","Danny Green","greenda02",30.2333333333333,4,10,0.4,1,5,0.2,0,0,NA,1,2,3,1,1,1,0,3,9,-3,1,1,"2012-11-15",1814,0
"201211150SAS","SAS","DeJuan Blair","blairde01",8.5,1,4,0.25,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,2,4,1,1,"2012-11-15",510,0
"201211150SAS","SAS","Stephen Jackson","jacksst02",26.35,4,11,0.364,2,6,0.333,0,0,NA,2,9,11,1,0,1,1,2,10,6,1,1,"2012-11-15",1581,0
"201211150SAS","SAS","Manu Ginobili","ginobma01",26.2833333333333,4,8,0.5,1,5,0.2,3,4,0.75,0,2,2,4,1,0,3,2,12,7,1,1,"2012-11-15",1577,0
"201211150SAS","SAS","Tiago Splitter","splitti01",16.8666666666667,4,6,0.667,0,0,NA,5,5,1,0,0,0,0,0,1,2,1,13,-11,1,1,"2012-11-15",1012,0
"201211150SAS","SAS","Patrick Mills","millspa02",15.8166666666667,2,6,0.333,1,4,0.25,0,0,NA,1,0,1,0,0,0,2,1,5,-7,1,1,"2012-11-15",949,0
"201211150SAS","SAS","Boris Diaw","diawbo01",15.3833333333333,0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,3,0,-13,1,1,"2012-11-15",923,0
"201211160DET","ORL","J.J. Redick","redicjj01",38.25,7,13,0.538,3,7,0.429,6,6,1,0,1,1,5,1,0,4,1,23,0,1,1,"2012-11-16",2295,0
"201211160DET","ORL","Arron Afflalo","afflaar01",36.9333333333333,7,14,0.5,2,4,0.5,3,3,1,0,2,2,1,2,0,2,2,19,0,1,1,"2012-11-16",2216,0
"201211160DET","ORL","Glen Davis","davisgl01",35.8833333333333,8,14,0.571,0,0,NA,1,2,0.5,6,7,13,2,0,0,2,2,17,3,1,1,"2012-11-16",2153,0
"201211160DET","ORL","Jameer Nelson","nelsoja01",32.2333333333333,4,11,0.364,1,4,0.25,4,4,1,0,4,4,10,2,0,1,5,13,2,1,1,"2012-11-16",1934,0
"201211160DET","ORL","Nikola Vucevic","vucevni01",27.8833333333333,5,12,0.417,0,0,NA,1,2,0.5,4,9,13,3,0,2,3,2,11,1,1,1,"2012-11-16",1673,0
"201211160DET","ORL","E'Twaun Moore","mooreet01",18.1833333333333,3,6,0.5,0,1,0,0,0,NA,0,1,1,4,0,0,1,1,6,-2,1,1,"2012-11-16",1091,0
"201211160DET","ORL","Gustavo Ayon","ayongu01",17.1,3,5,0.6,0,0,NA,0,0,NA,2,2,4,2,1,0,0,2,6,-2,1,1,"2012-11-16",1026,0
"201211160DET","ORL","Andrew Nicholson","nichoan01",14.5666666666667,3,8,0.375,0,0,NA,0,0,NA,0,2,2,0,1,1,1,0,6,8,1,1,"2012-11-16",874,0
"201211160DET","ORL","Maurice Harkless","harklma01",9.98333333333333,1,2,0.5,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,2,3,1,1,"2012-11-16",599,0
"201211160DET","ORL","Josh McRoberts","mcrobjo01",9,3,4,0.75,1,1,1,0,0,NA,1,1,2,0,0,0,0,1,7,7,1,1,"2012-11-16",540,0
"201211160DET","DET","Greg Monroe","monrogr01",36.3666666666667,9,12,0.75,0,0,NA,5,5,1,2,5,7,1,1,0,2,2,23,0,1,1,"2012-11-16",2182,0
"201211160DET","DET","Brandon Knight","knighbr03",34.6,4,12,0.333,1,4,0.25,1,2,0.5,0,6,6,12,1,0,3,2,10,-2,1,1,"2012-11-16",2076,0
"201211160DET","DET","Tayshaun Prince","princta01",34.0166666666667,7,11,0.636,0,0,NA,4,4,1,0,3,3,3,0,1,1,1,18,0,1,1,"2012-11-16",2041,0
"201211160DET","DET","Jason Maxiell","maxieja01",31.5,5,10,0.5,0,0,NA,1,1,1,0,5,5,0,2,1,1,2,11,3,1,1,"2012-11-16",1890,0
"201211160DET","DET","Kyle Singler","singlky01",29.1,5,10,0.5,1,1,1,3,4,0.75,1,1,2,1,1,0,1,3,14,17,1,1,"2012-11-16",1746,0
"201211160DET","DET","Rodney Stuckey","stuckro01",21.1333333333333,4,7,0.571,0,0,NA,1,2,0.5,0,1,1,1,0,0,1,3,9,-19,1,1,"2012-11-16",1268,0
"201211160DET","DET","Andre Drummond","drumman01",14.8666666666667,5,6,0.833,0,0,NA,0,0,NA,2,1,3,0,1,2,2,1,10,-9,1,1,"2012-11-16",892,0
"201211160DET","DET","Corey Maggette","maggeco01",13.9833333333333,3,8,0.375,0,2,0,1,2,0.5,0,1,1,0,1,0,2,1,7,-4,1,1,"2012-11-16",839,0
"201211160DET","DET","Jonas Jerebko","jerebjo01",13.0166666666667,1,1,1,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,2,-2,1,1,"2012-11-16",781,0
"201211160DET","DET","Will Bynum","bynumwi01",11.4166666666667,1,5,0.2,0,1,0,0,0,NA,0,0,0,3,1,0,1,2,2,-4,1,1,"2012-11-16",685,0
"201211160IND","DAL","O.J. Mayo","mayooj01",32.1833333333333,6,13,0.462,2,3,0.667,5,6,0.833,1,2,3,3,0,0,3,2,19,-14,1,1,"2012-11-16",1931,0
"201211160IND","DAL","Darren Collison","collida01",32.1166666666667,3,10,0.3,0,3,0,4,4,1,0,2,2,4,0,0,0,2,10,-19,1,1,"2012-11-16",1927,0
"201211160IND","DAL","Chris Kaman","kamanch01",26.9333333333333,4,12,0.333,0,0,NA,0,0,NA,2,8,10,0,0,1,2,2,8,-12,1,1,"2012-11-16",1616,0
"201211160IND","DAL","Shawn Marion","mariosh01",25.2666666666667,1,5,0.2,0,0,NA,0,0,NA,1,6,7,3,0,0,2,1,2,-16,1,1,"2012-11-16",1516,0
"201211160IND","DAL","Elton Brand","brandel01",21.3333333333333,3,8,0.375,0,0,NA,1,1,1,0,4,4,2,0,2,0,2,7,-9,1,1,"2012-11-16",1280,0
"201211160IND","DAL","Troy Murphy","murphtr01",20.2833333333333,2,5,0.4,0,1,0,0,0,NA,1,2,3,0,2,0,0,4,4,-12,1,1,"2012-11-16",1217,0
"201211160IND","DAL","Rodrigue Beaubois","beaubro01",19.35,0,4,0,0,1,0,2,2,1,0,4,4,2,0,0,1,3,2,-6,1,1,"2012-11-16",1161,0
"201211160IND","DAL","Vince Carter","cartevi01",17.5333333333333,3,8,0.375,0,3,0,4,6,0.667,0,0,0,0,0,0,0,1,10,2,1,1,"2012-11-16",1052,0
"201211160IND","DAL","Bernard James","jamesbe01",16.3166666666667,2,4,0.5,0,0,NA,5,6,0.833,3,4,7,0,0,2,1,2,9,-2,1,1,"2012-11-16",979,0
"201211160IND","DAL","Brandan Wright","wrighbr03",11.1333333333333,3,5,0.6,0,0,NA,0,0,NA,0,1,1,1,1,0,0,2,6,-5,1,1,"2012-11-16",668,0
"201211160IND","DAL","Jae Crowder","crowdja01",10.8666666666667,2,3,0.667,0,1,0,0,0,NA,0,3,3,0,0,0,2,1,4,-3,1,1,"2012-11-16",652,0
"201211160IND","DAL","Dahntay Jones","jonesda02",6.68333333333333,1,4,0.25,0,1,0,0,0,NA,0,0,0,1,0,0,0,1,2,-4,1,1,"2012-11-16",401,0
"201211160IND","IND","George Hill","hillge01",33.7333333333333,5,7,0.714,1,1,1,4,6,0.667,0,5,5,7,2,0,2,0,15,13,1,1,"2012-11-16",2024,0
"201211160IND","IND","Roy Hibbert","hibbero01",28.65,5,15,0.333,0,0,NA,4,7,0.571,5,3,8,2,2,2,0,3,14,16,1,1,"2012-11-16",1719,0
"201211160IND","IND","David West","westda01",26.7666666666667,5,9,0.556,0,0,NA,5,8,0.625,1,6,7,2,1,1,1,1,15,10,1,1,"2012-11-16",1606,0
"201211160IND","IND","Paul George","georgpa01",26,4,11,0.364,1,3,0.333,2,2,1,0,5,5,2,2,0,2,4,11,7,1,1,"2012-11-16",1560,0
"201211160IND","IND","Lance Stephenson","stephla01",25.1166666666667,5,9,0.556,2,3,0.667,0,0,NA,0,1,1,3,1,0,1,1,12,7,1,1,"2012-11-16",1507,0
"201211160IND","IND","Tyler Hansbrough","hansbty01",23.3833333333333,3,7,0.429,0,0,NA,2,5,0.4,3,3,6,0,0,0,0,2,8,7,1,1,"2012-11-16",1403,0
"201211160IND","IND","Gerald Green","greenge01",21.45,2,6,0.333,0,2,0,1,1,1,0,5,5,0,0,0,0,0,5,9,1,1,"2012-11-16",1287,0
"201211160IND","IND","Sam Young","youngsa01",21.0833333333333,6,11,0.545,2,7,0.286,0,0,NA,0,4,4,2,2,0,0,0,14,17,1,1,"2012-11-16",1265,0
"201211160IND","IND","D.J. Augustin","augusdj01",14.2666666666667,0,0,NA,0,0,NA,0,0,NA,0,1,1,4,1,1,0,0,0,7,1,1,"2012-11-16",856,0
"201211160IND","IND","Ian Mahinmi","mahinia01",12.5,3,6,0.5,0,0,NA,1,2,0.5,1,0,1,1,0,0,0,4,7,7,1,1,"2012-11-16",750,0
"201211160IND","IND","Jeff Pendergraph","pendeje02",2.35,1,1,1,0,0,NA,0,0,NA,0,2,2,0,0,1,1,0,2,0,1,1,"2012-11-16",141,0
"201211160IND","IND","Miles Plumlee","plumlmi01",2.35,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,"2012-11-16",141,0
"201211160IND","IND","Orlando Johnson","johnsor01",2.35,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,0,0,1,1,"2012-11-16",141,0
"201211160LAL","PHO","Michael Beasley","beaslmi01",38.05,6,15,0.4,1,3,0.333,1,4,0.25,2,3,5,9,1,1,2,3,14,-19,1,1,"2012-11-16",2283,0
"201211160LAL","PHO","Goran Dragic","dragigo01",35.9166666666667,9,17,0.529,3,6,0.5,1,3,0.333,1,1,2,7,2,0,0,4,22,-9,1,1,"2012-11-16",2155,0
"201211160LAL","PHO","Luis Scola","scolalu01",32.8166666666667,9,15,0.6,0,0,NA,0,0,NA,2,6,8,3,1,1,4,3,18,-1,1,1,"2012-11-16",1969,0
"201211160LAL","PHO","Jared Dudley","dudleja01",30.5833333333333,5,12,0.417,1,4,0.25,0,0,NA,0,2,2,1,1,0,3,3,11,-6,1,1,"2012-11-16",1835,0
"201211160LAL","PHO","Marcin Gortat","gortama01",27.7,3,8,0.375,0,0,NA,0,0,NA,4,4,8,1,1,2,2,2,6,-13,1,1,"2012-11-16",1662,0
"201211160LAL","PHO","Jermaine O'Neal","onealje01",20.3,4,7,0.571,0,0,NA,4,6,0.667,2,3,5,1,1,3,1,4,12,1,1,1,"2012-11-16",1218,0
"201211160LAL","PHO","Shannon Brown","brownsh01",14.7,3,6,0.5,0,0,NA,1,1,1,0,1,1,0,0,0,1,0,7,-9,1,1,"2012-11-16",882,0
"201211160LAL","PHO","Markieff Morris","morrima02",12.4666666666667,2,5,0.4,0,1,0,0,0,NA,1,1,2,2,0,0,0,5,4,-14,1,1,"2012-11-16",748,0
"201211160LAL","PHO","P.J. Tucker","tuckepj01",9.95,1,2,0.5,0,0,NA,0,1,0,0,3,3,0,0,0,0,0,2,7,1,1,"2012-11-16",597,0
"201211160LAL","PHO","Sebastian Telfair","telfase01",9.36666666666667,2,2,1,0,0,NA,0,0,NA,0,0,0,2,1,0,2,1,4,-6,1,1,"2012-11-16",562,0
"201211160LAL","PHO","Luke Zeller","zellelu01",2.71666666666667,1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,3,1,1,"2012-11-16",163,0
"201211160LAL","PHO","Wesley Johnson","johnswe01",2.71666666666667,0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,1,0,0,0,3,1,1,"2012-11-16",163,0
